STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,MINUTE,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LONGITUD,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,FATALS,DRUNK_DR,DATETIME
24,Maryland,240434,2,2,0,0,4,4,0,33,PRINCE GEORGE`S (33),1400,SEAT PLEASANT,28,11,November,2019,5,Thursday,23,57,1,This section IS ON the NHS,3,State Highway,SR-704 MARTIN LUTHER KING JR,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,8,8,38.90233611,-76.90036944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-11-28 23:57:00
24,Maryland,240435,2,1,1,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,9,12,December,2019,2,Monday,0,30,0,This section IS NOT on the NHS,4,County Road,CR-1402,2,Urban,7,Local,2,County Highway Agency,2,2,38.97735833,-76.94091944,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,7,In Parking Lane/Zone,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-12-09 00:30:00
24,Maryland,240436,3,3,0,0,8,8,0,11,CAROLINE (11),0,NOT APPLICABLE,1,12,December,2019,1,Sunday,12,6,0,This section IS NOT on the NHS,3,State Highway,SR-404,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,165,165,38.80434444,-75.732925,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-12-01 12:06:00
24,Maryland,240437,1,1,0,1,2,2,1,5,BALTIMORE (5),0,NOT APPLICABLE,27,10,October,2019,1,Sunday,19,15,0,This section IS NOT on the NHS,4,County Road,CR-6880,2,Urban,4,Minor Arterial,2,County Highway Agency,3,3,39.37176667,-76.45648611,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-10-27 19:15:00
24,Maryland,240438,1,1,0,1,3,3,1,510,BALTIMORE (510),50,BALTIMORE,28,9,September,2019,7,Saturday,16,19,0,This section IS NOT on the NHS,8,Other,W NORTH AVE,6,Trafficway Not in State Inventory,96,Trafficway Not in State Inventory,96,Trafficway Not in State Inventory,0,None,39.30887778,-76.67362778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-28 16:19:00
24,Maryland,240439,1,1,0,1,1,1,1,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,22,11,November,2019,6,Friday,23,42,0,This section IS NOT on the NHS,3,State Highway,SR-500,2,Urban,4,Minor Arterial,1,State Highway Agency,12,12,38.95582222,-76.96221667,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-11-22 23:42:00
24,Maryland,240440,2,2,0,0,3,3,0,5,BALTIMORE (5),0,NOT APPLICABLE,7,10,October,2019,2,Monday,19,6,0,This section IS NOT on the NHS,3,State Highway,SR-7,2,Urban,4,Minor Arterial,1,State Highway Agency,94,94,39.40986667,-76.41035833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-10-07 19:06:00
24,Maryland,240441,1,1,0,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,16,12,December,2019,2,Monday,20,0,0,This section IS NOT on the NHS,4,County Road,CR-3465,2,Urban,4,Minor Arterial,2,County Highway Agency,6,6,38.87601944,-76.82664722,0,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-12-16 20:00:00
24,Maryland,240442,1,1,0,1,1,1,1,45,WICOMICO (45),0,NOT APPLICABLE,20,12,December,2019,6,Friday,22,35,0,This section IS NOT on the NHS,2,U.S. Highway,US-13,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,157,157,38.45310556,-75.55873889,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-12-20 22:35:00
24,Maryland,240443,1,1,0,0,1,1,0,21,FREDERICK (21),0,NOT APPLICABLE,24,12,December,2019,3,Tuesday,1,58,1,This section IS ON the NHS,1,Interstate,I-70,1,Rural,1,Interstate,1,State Highway Agency,55,55,39.48051944,-77.53880833,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-12-24 01:58:00
24,Maryland,240444,2,2,0,0,2,2,0,510,BALTIMORE (510),50,BALTIMORE,18,6,June,2019,3,Tuesday,18,21,1,This section IS ON the NHS,6,Local Street - Municipality,MU-43 MONROE ST,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,7,7,39.27451667,-76.64110556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,99,Unknown,6:00pm-6:59pm,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-06-18 18:21:00
24,Maryland,240445,1,1,0,0,1,1,0,510,BALTIMORE (510),0,NOT APPLICABLE,9,11,November,2019,7,Saturday,5,7,0,This section IS NOT on the NHS,6,Local Street - Municipality,MU-1360,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,14,14,39.29933889,-76.59630278,0,No Special Jurisdiction,46,Traffic Signal Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-11-09 05:07:00
24,Maryland,240446,1,1,0,0,1,1,0,17,CHARLES (17),0,NOT APPLICABLE,23,12,December,2019,2,Monday,11,26,0,This section IS NOT on the NHS,3,State Highway,SR-234,1,Rural,4,Minor Arterial,1,State Highway Agency,50,50,38.41165,-76.87046389,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-12-23 11:26:00
24,Maryland,240447,1,1,0,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,25,12,December,2019,4,Wednesday,2,0,0,This section IS NOT on the NHS,3,State Highway,SR-201,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,50,50,38.98065556,-76.91188889,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-12-25 02:00:00
24,Maryland,240448,2,2,0,0,3,3,0,45,WICOMICO (45),0,NOT APPLICABLE,28,12,December,2019,7,Saturday,12,58,0,This section IS NOT on the NHS,6,Local Street - Municipality,MU-2450,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,7,7,38.349,-75.59476389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-12-28 12:58:00
24,Maryland,240449,2,2,0,0,2,2,0,25,HARFORD (25),0,NOT APPLICABLE,28,12,December,2019,7,Saturday,19,50,1,This section IS ON the NHS,1,Interstate,I-95,2,Urban,1,Interstate,1,State Highway Agency,63,63,39.47690556,-76.26926111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-12-28 19:50:00
24,Maryland,240450,1,1,0,1,1,1,1,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,21,12,December,2019,7,Saturday,21,58,0,This section IS NOT on the NHS,3,State Highway,SR-258,2,Urban,7,Local,1,State Highway Agency,2,2,38.79139167,-76.66007778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-12-21 21:58:00
24,Maryland,240451,1,1,0,0,1,1,0,41,TALBOT (41),0,NOT APPLICABLE,25,12,December,2019,4,Wednesday,0,44,0,This section IS NOT on the NHS,3,State Highway,SR-33,1,Rural,4,Minor Arterial,1,State Highway Agency,209,209,38.78289167,-76.11833333,0,No Special Jurisdiction,31,"Post, Pole or Other Supports",0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,Unknown EMS Scene Arrival Hour,Unknown if Arrived,99,Unknown,98,Unknown if Transported,0,None,1,1,2019-12-25 00:44:00
24,Maryland,240452,1,1,0,1,1,1,1,31,MONTGOMERY (31),0,NOT APPLICABLE,27,12,December,2019,6,Friday,5,40,1,This section IS ON the NHS,1,Interstate,I-270,2,Urban,1,Interstate,1,State Highway Agency,93,93,39.11641944,-77.193325,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),23,Indication of a Stalled/Disabled Vehicle,1,0,2019-12-27 05:40:00
24,Maryland,240453,1,1,0,0,3,3,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,1,9,September,2019,1,Sunday,16,0,0,This section IS NOT on the NHS,4,County Road,CR-810,2,Urban,7,Local,2,County Highway Agency,2,2,38.81108056,-76.952675,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-01 16:00:00
24,Maryland,240454,1,1,0,0,1,1,0,9,CALVERT (9),0,NOT APPLICABLE,9,10,October,2019,4,Wednesday,9,4,0,This section IS NOT on the NHS,3,State Highway,SR-2,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,61,61,38.40916389,-76.45230833,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-10-09 09:04:00
24,Maryland,240455,1,1,0,1,1,1,1,5,BALTIMORE (5),0,NOT APPLICABLE,9,10,October,2019,4,Wednesday,19,49,0,This section IS NOT on the NHS,4,County Road,CR-1503,2,Urban,7,Local,2,County Highway Agency,0,None,39.37599444,-76.68743889,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-10-09 19:49:00
24,Maryland,240456,3,3,0,0,3,3,0,27,HOWARD (27),0,NOT APPLICABLE,21,10,October,2019,2,Monday,2,29,1,This section IS ON the NHS,1,Interstate,I-70,2,Urban,1,Interstate,1,State Highway Agency,128,128,39.30506667,-76.91890278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-10-21 02:29:00
24,Maryland,240457,2,2,0,0,2,2,0,27,HOWARD (27),0,NOT APPLICABLE,1,11,November,2019,6,Friday,0,17,1,This section IS ON the NHS,1,Interstate,I-70,2,Urban,1,Interstate,1,State Highway Agency,135,135,39.305,-76.8826,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,19,Recent/Previous Crash scene Nearby,1,0,2019-11-01 00:17:00
24,Maryland,240458,2,2,0,1,2,2,1,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,28,12,December,2019,7,Saturday,19,45,0,This section IS NOT on the NHS,3,State Highway,SR-704,2,Urban,4,Minor Arterial,1,State Highway Agency,22,22,38.91476111,-76.88550278,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-12-28 19:45:00
24,Maryland,240459,1,1,0,1,2,2,1,5,BALTIMORE (5),0,NOT APPLICABLE,14,8,August,2019,4,Wednesday,23,23,0,This section IS NOT on the NHS,3,State Highway,SR-7,1,Rural,4,Minor Arterial,1,State Highway Agency,92,92,39.40653056,-76.41309722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-14 23:23:00
24,Maryland,240460,2,2,0,0,4,4,0,510,BALTIMORE (510),50,BALTIMORE,18,11,November,2019,2,Monday,18,32,0,This section IS NOT on the NHS,6,Local Street - Municipality,MU-1281,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,29,29,39.25894167,-76.66163333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-11-18 18:32:00
24,Maryland,240461,2,2,0,0,2,2,0,510,BALTIMORE (510),50,BALTIMORE,20,9,September,2019,6,Friday,0,30,0,This section IS NOT on the NHS,6,Local Street - Municipality,PENNSYLVANIA AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,39.30828889,-76.64036111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-20 00:30:00
24,Maryland,240462,2,2,0,0,3,3,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,30,12,December,2019,2,Monday,16,4,0,This section IS NOT on the NHS,3,State Highway,SR-218,2,Urban,4,Minor Arterial,1,State Highway Agency,8,8,38.85401944,-76.93795833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,5,Dusk,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-12-30 16:04:00
24,Maryland,240463,1,1,0,0,1,1,0,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,5,1,January,2019,7,Saturday,23,42,1,This section IS ON the NHS,3,State Highway,SR-295,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,None,39.11144722,-76.78118333,1,National Park Service,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,5,Entrance/Exit Ramp Related,1,Not an Intersection,0,None,3,On Median,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-01-05 23:42:00
24,Maryland,240464,5,5,0,0,13,13,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,17,2,February,2019,1,Sunday,13,16,1,This section IS ON the NHS,3,State Highway,SR-295,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,None,39.06909167,-76.83139167,1,National Park Service,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-17 13:16:00
24,Maryland,240465,1,1,0,1,1,1,1,47,WORCESTER (47),0,NOT APPLICABLE,11,12,December,2019,4,Wednesday,6,48,0,This section IS NOT on the NHS,2,U.S. Highway,US-13,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,54,54,38.07511111,-75.55820556,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,1,On Roadway,4,Dawn,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-12-11 06:48:00
24,Maryland,240466,1,1,0,2,2,2,2,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,7,12,December,2019,7,Saturday,0,7,0,This section IS NOT on the NHS,2,U.S. Highway,US-1,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,127,127,39.08996389,-76.85880556,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-12-07 00:07:00
24,Maryland,240467,1,1,0,0,1,1,0,510,BALTIMORE (510),50,BALTIMORE,22,9,September,2019,1,Sunday,2,21,0,This section IS NOT on the NHS,9,Unknown,E MONUMENT STREET,6,Trafficway Not in State Inventory,96,Trafficway Not in State Inventory,96,Trafficway Not in State Inventory,0,None,39.30002222,-76.55522222,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-09-22 02:21:00
24,Maryland,240468,2,2,0,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,24,6,June,2019,2,Monday,21,30,1,This section IS ON the NHS,3,State Highway,SR-295,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,None,38.98877778,-76.88988889,1,National Park Service,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,0,None,2,On Shoulder,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-06-24 21:30:00
24,Maryland,240469,1,1,0,0,1,1,0,5,BALTIMORE (5),0,NOT APPLICABLE,24,12,December,2019,3,Tuesday,16,45,0,This section IS NOT on the NHS,3,State Highway,SR-43 RAMP,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,None,39.38328889,-76.49886389,0,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,5,Entrance/Exit Ramp Related,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-12-24 16:45:00
24,Maryland,240470,2,2,0,0,3,3,0,27,HOWARD (27),0,NOT APPLICABLE,5,12,December,2019,5,Thursday,11,40,0,This section IS NOT on the NHS,4,County Road,CR-70,2,Urban,5,Major Collector,2,County Highway Agency,15,15,39.30992778,-76.89886111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-12-05 11:40:00
